Lang,Country_Code,Country_Label,Collection_Code,Collection_Label,Indicator_Code,Indicator_Label,Unit_Measure_Code,Unit_Measure_Label,Unit_Multiplier_Code,Unit_Multiplier_Label,Currency_Code,Currency_Label,Source_Code,Source_Label,Survey_Code,Survey_Label,Sex_Item_Code,Sex_Item_Label,Classif1_Version_Item_Code,Classif1_Version_Label,Classif1_Item_Label,Classif2_Version_Item_Code,Classif2_Version_Label,Classif2_Item_Label,Classif3_Version_Item_Code,Classif3_Version_Label,Classif3_Item_Label,Classif4_Version_Item_Code,Classif4_Version_Label,Classif4_Item_Label,Classif5_Version_Item_Code,Classif5_Version_Label,Classif5_Item_Label,Time,Obs_Value,Flag_Code,Flag_Label,Notes_Source_Code,Notes_Source_Label,Notes_Indicator_Code,Notes_Indicator_Label,Notes_Classif_Code,Notes_Classif_Label
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Manufacturing,,,,,,,,,,,,,2013,173.287,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Electricity, gas, steam and air conditioning supply",,,,,,,,,,,,,2013,11.936,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Water supply; sewerage, waste management and remediation activities",,,,,,,,,,,,,2013,22.217,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Construction,,,,,,,,,,,,,2013,97.419,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,,,,,2013,89.301,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Transportation and storage,,,,,,,,,,,,,2013,81.062,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Accommodation and food service activities,,,,,,,,,,,,,2013,44.868,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,25.056,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,9.314,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,2.367,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Professional, scientific and technical activities",,,,,,,,,,,,,2013,28.079,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Administrative and support service activities,,,,,,,,,,,,,2013,16.471,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Public administration and defence; compulsory social security,,,,,,,,,,,,,2013,47.785,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Education,,,,,,,,,,,,,2013,25.562,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Human health and social work activities,,,,,,,,,,,,,2013,17.61,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Arts, entertainment and recreation",,,,,,,,,,,,,2013,10.524,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Other service activities,,,,,,,,,,,,,2013,13.692,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,,,,,,,,,,,,2013,0.087,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Total,,,,,,,,,,,,,2013,820.942,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Activities of extraterritorial organizations and bodies,,,,,,,,,,,,,2013,0.946,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_M,Male,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Not elsewhere classified,,,,,,,,,,,,,2013,1.256,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Agriculture,,,,,,,,,,,,,2013,164.2,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Construction,,,,,,,,,,,,,2013,108.3,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Manufacturing,,,,,,,,,,,,,2013,261.3,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Mining and quarrying; Electricity, gas and water supply",,,,,,,,,,,,,2013,50.9,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,,,,,2013,573.4,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,"Public Administration, Community, Social and other Services and Activities",,,,,,,,,,,,,2013,364,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Total,,,,,,,,,,,,,2013,1524,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_AGGREGATE,Aggregate categories of economic activity,Not classified,,,,,,,,,,,,,2013,1.8,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Agriculture, forestry and fishing",,,,,,,,,,,,,2013,164.184,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Mining and quarrying,,,,,,,,,,,,,2013,8.193,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Manufacturing,,,,,,,,,,,,,2013,261.343,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Electricity, gas, steam and air conditioning supply",,,,,,,,,,,,,2013,14.703,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Water supply; sewerage, waste management and remediation activities",,,,,,,,,,,,,2013,28.001,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Construction,,,,,,,,,,,,,2013,108.259,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,,,,,2013,208.703,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Transportation and storage,,,,,,,,,,,,,2013,98.359,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Accommodation and food service activities,,,,,,,,,,,,,2013,94.038,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Information and communication,,,,,,,,,,,,,2013,36.472,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Financial and insurance activities,,,,,,,,,,,,,2013,39.527,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Real estate activities,,,,,,,,,,,,,2013,4.042,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Professional, scientific and technical activities",,,,,,,,,,,,,2013,62.839,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Administrative and support service activities,,,,,,,,,,,,,2013,29.512,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Public administration and defence; compulsory social security,,,,,,,,,,,,,2013,97.602,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Education,,,,,,,,,,,,,2013,100.957,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Human health and social work activities,,,,,,,,,,,,,2013,101.943,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)","Arts, entertainment and recreation",,,,,,,,,,,,,2013,25.416,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Other service activities,,,,,,,,,,,,,2013,33.578,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,,,,,,,,,,,,2013,2.601,U,Unreliable,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
en,HRV,Croatia,YI,Yearly indicators,EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity,PS,Persons,3,Thousands,,,BA,Labour force survey,,EU Labour Force Survey,SEX_T,Total,ECO_ISIC4,"International Standard Industrial Classification of all economic activities, Revision 4 (ISIC Rev.4)",Total,,,,,,,,,,,,,2013,1524.007,,,S3:5 | R1:2383,Data reference period:Annual average | Repository:Eurostat,I11:269 | I12:415 | I11:264,Break in series:Definition(s) revised | Frequency:Quarterly | Break in series:Methodology revised,,
